booking_date,booking_date_month,booking_day_of_week,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-07-20,July,Friday,FAIL01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,July,Friday,TOMA01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,July,Friday,DIRK01,SHCW,Women's hair cut,KELLY,55,0
2018-07-20,July,Friday,MAXI01,SHCM,Men's hair cut,KELLY,55,0
2018-07-20,July,Friday,ROBT01,SBD,Blowdry,KELLY,55,0
2018-07-20,July,Friday,RUTR01,CTU,Color touch up,JOANNE,70,0
2018-07-20,July,Friday,SKUD01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,July,Friday,SENM01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,July,Friday,MARK01,SHCW,Women's hair cut,BECKY,80,0
2018-07-20,July,Friday,MCGD01,SHCW,Women's hair cut,JJ,82,0
2018-07-20,July,Friday,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-20,July,Friday,CRIV01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,July,Friday,KOOM01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,July,Friday,THOW01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,July,Friday,MOOH01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,July,Friday,LYL01,SHCW,Women's hair cut,JJ,102,0
2018-07-20,July,Friday,DIRK01,CHLHHC,Highlights half head and color,KELLY,120,0
2018-07-20,July,Friday,ROBT01,CALC,Accent lights and color,JOANNE,125,0
2018-07-20,July,Friday,MURS02,CHLPL,Highlights partial,JOANNE,140,0
2018-07-20,July,Friday,SCHC01,CHLPL,Highlights partial,JOANNE,140,0
2018-07-21,July,Saturday,LEIG01,CON,Consultation,KELLY,0,0
2018-07-21,July,Saturday,RUGN01,SBD,Blowdry,TANYA,15,0
2018-07-21,July,Saturday,LELS01,SBD,Blowdry,KELLY,35,0
2018-07-21,July,Saturday,WONM02,SBD,Blowdry,JJ,44.55,1
2018-07-21,July,Saturday,RUGN01,CTU,Color touch up,TANYA,45,0
2018-07-21,July,Saturday,?A01,SBD,Blowdry,KELLY,45.64,1
2018-07-21,July,Saturday,DES01,SBD,Blowdry,KELLY,45.64,1
2018-07-21,July,Saturday,APTM01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-21,July,Saturday,WONM02,SBD,Blowdry,JJ,52,0
2018-07-21,July,Saturday,MCGA03,SHCM,Men's hair cut,KELLY,55,0
2018-07-21,July,Saturday,?A01,SBD,Blowdry,KELLY,55,0
2018-07-21,July,Saturday,MARG01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,July,Saturday,SARA01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,July,Saturday,ROST01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,July,Saturday,HYSA01,SHCM,Men's hair cut,JJ,60,0
2018-07-21,July,Saturday,ALLM01,SHCW,Women's hair cut,JJ,82,0
2018-07-21,July,Saturday,SCHC01,SHCW,Women's hair cut,JJ,102,0
2018-07-21,July,Saturday,LEIG01,CHLHH,Highlights half head,KELLY,120,0
2018-07-21,July,Saturday,DES01,CALC,Accent lights and color,JOANNE,127,1
2018-07-24,July,Tuesday,BISS01,CON,Consultation,BECKY,0,0
2018-07-24,July,Tuesday,ABL*01,SHCM,Men's hair cut,BECKY,30,0
2018-07-24,July,Tuesday,ND01,SHCM,Men's hair cut,BECKY,30,0
2018-07-24,July,Tuesday,TRUA02,SHCM,Men's hair cut,KELLY,35,0
2018-07-24,July,Tuesday,DAS*01,SHCM,Men's hair cut,KELLY,35,0
2018-07-24,July,Tuesday,CARK01,SBD,Blowdry,KELLY,35,0
2018-07-24,July,Tuesday,TRUA01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-24,July,Tuesday,TRUA01,SHCM,Men's hair cut,JJ,40,0
2018-07-24,July,Tuesday,BLAR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-07-24,July,Tuesday,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-24,July,Tuesday,LEEJ02,SHCM,Men's hair cut,JJ,49.48,1
2018-07-24,July,Tuesday,MELE01,SHCM,Men's hair cut,BECKY,50,0
2018-07-24,July,Tuesday,BROS02,SHCM,Men's hair cut,BECKY,50,0
2018-07-24,July,Tuesday,KUKK01,SBD,Blowdry,BECKY,50,0
2018-07-24,July,Tuesday,BORJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-24,July,Tuesday,GIEC01,SHCM,Men's hair cut,JJ,60,0
2018-07-24,July,Tuesday,DACJ01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-24,July,Tuesday,CLAM01,CTU,Color touch up,JOANNE,70,0
2018-07-24,July,Tuesday,DAWP01,SHCW,Women's hair cut,BECKY,80,0
2018-07-24,July,Tuesday,KUKH01,SHCW,Women's hair cut,BECKY,80,0
2018-07-24,July,Tuesday,AGOE01,SHCW,Women's hair cut,JJ,82,0
2018-07-24,July,Tuesday,LEES01,SHCW,Women's hair cut,JJ,82,0
2018-07-24,July,Tuesday,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-24,July,Tuesday,MACA01,SHCW,Women's hair cut,JJ,92,0
2018-07-24,July,Tuesday,CLAJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-24,July,Tuesday,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-24,July,Tuesday,MACA01,CALC,Accent lights and color,JOANNE,130,0
2018-07-24,July,Tuesday,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-07-24,July,Tuesday,KUKH01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-24,July,Tuesday,NOTA01,SBD,Blowdry,BECKY,45.26,1
2018-07-25,July,Wednesday,WOOJ01,CON,Consultation,JJ,0,0
2018-07-25,July,Wednesday,WOOJ01,CON,Consultation,JOANNE,0,0
2018-07-25,July,Wednesday,GA01,SBD,Blowdry,TANYA,15,0
2018-07-25,July,Wednesday,ATLB01,SHCM,Men's hair cut,KELLY,35,0
2018-07-25,July,Wednesday,DOWR01,SBD,Blowdry,TANYA,35,0
2018-07-25,July,Wednesday,GA01,CTU,Color touch up,TANYA,45,0
2018-07-25,July,Wednesday,KUKK01,SBD,Blowdry,KELLY,45.64,1
2018-07-25,July,Wednesday,RADP01,SHCW,Women's hair cut,KELLY,55,0
2018-07-25,July,Wednesday,KRAS01,SHCW,Women's hair cut,KELLY,55,0
2018-07-25,July,Wednesday,LAIA01,SBD,Blowdry,KELLY,55,0
2018-07-25,July,Wednesday,MOOJ01,SBD,Blowdry,KELLY,55,0
2018-07-25,July,Wednesday,MCLI01,SHCM,Men's hair cut,JJ,60,0
2018-07-25,July,Wednesday,RUTA01,CTU,Color touch up,JOANNE,60,0
2018-07-25,July,Wednesday,NEEL01,CTU,Color touch up,JOANNE,70,0
2018-07-25,July,Wednesday,BENC01,CTU,Color touch up,JOANNE,70,0
2018-07-25,July,Wednesday,GARJ02,SHCW,Women's hair cut,JJ,82,0
2018-07-25,July,Wednesday,RUTA01,SHCW,Women's hair cut,JJ,92,0
2018-07-25,July,Wednesday,NEEL01,SHCW,Women's hair cut,JJ,102,0
2018-07-25,July,Wednesday,GAGC01,SHCW,Women's hair cut,JJ,102,0
2018-07-25,July,Wednesday,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-26,July,Thursday,CAYK01,TRE 1,Treatments 1,TANYA,20,0
2018-07-26,July,Thursday,SCHJ02,SHCM,Men's hair cut,JJ,20,0
2018-07-26,July,Thursday,TASR01,SMARTBOND,Smart Bond,JOANNE,25,0
2018-07-26,July,Thursday,MACT02,SHCC,Children (under 12),JJ,32,0
2018-07-26,July,Thursday,WEEJ01,SBD,Blowdry,JJ,32,0
2018-07-26,July,Thursday,MILJ01,SBD,Blowdry,JJ,32,0
2018-07-26,July,Thursday,MACR01,SHCM,Men's hair cut,JJ,40,0
2018-07-26,July,Thursday,SMIL01,SHCM,Men's hair cut,JJ,40,0
2018-07-26,July,Thursday,SPEK01,CTU,Color touch up,JJ,40,1
2018-07-26,July,Thursday,ATMM01,SBD,Blowdry,JJ,44.55,1
2018-07-26,July,Thursday,KUKK01,SBD,Blowdry,KELLY,45.64,1
2018-07-26,July,Thursday,BRAN01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,July,Thursday,MAKM01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,July,Thursday,JONC01,SHCM,Men's hair cut,BECKY,50,0
2018-07-26,July,Thursday,SIRM01,SBD,Blowdry,BECKY,50,0
2018-07-26,July,Thursday,HILJ01,SBD,Blowdry,BECKY,50,0
2018-07-26,July,Thursday,COLG01,SBD,Blowdry,JJ,52,0
2018-07-26,July,Thursday,VERD01,SHCM,Men's hair cut,KELLY,55,0
2018-07-26,July,Thursday,GOOA02,SHCW,Women's hair cut,BECKY,60,0
2018-07-26,July,Thursday,LYNG01,SHCM,Men's hair cut,JJ,60,0
2018-07-26,July,Thursday,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-07-26,July,Thursday,CAYK01,SHCW,Women's hair cut,KELLY,75,0
2018-07-26,July,Thursday,SMIC01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,July,Thursday,SKUT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,July,Thursday,SCOL01,SHCW,Women's hair cut,BECKY,80,0
2018-07-26,July,Thursday,CAYK01,CFC,Color full color,JOANNE,85,0
2018-07-26,July,Thursday,GOOA02,SHCW,Women's hair cut,JJ,88.44,1
2018-07-26,July,Thursday,KUKK01,CALC,Accent lights and color,JOANNE,127,1
2018-07-26,July,Thursday,TASR01,CCO,Color correction,JOANNE,205,0
2018-07-26,July,Thursday,MOOJ01,CHLHH,Highlights half head,KELLY,125,1
2018-07-27,July,Friday,ZIMJ01,CON,Consultation,JJ,0,0
2018-07-27,July,Friday,MEYN01,TRE 1,Treatments 1,JOANNE,16.25,1
2018-07-27,July,Friday,JAMM01,SHCM,Men's hair cut,BECKY,30,0
2018-07-27,July,Friday,JONE01,SBD,Blowdry,KELLY,35,0
2018-07-27,July,Friday,KENJ01,SBD,Blowdry,KELLY,35,0
2018-07-27,July,Friday,JONE01,SMARTBOND,Smart Bond,KELLY,37.81,1
2018-07-27,July,Friday,JONE01,CT,Color toner,KELLY,45,0
2018-07-27,July,Friday,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-07-27,July,Friday,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-07-27,July,Friday,MEYN01,SBD,Blowdry,KELLY,45.64,1
2018-07-27,July,Friday,JONE01,TRE 1,Treatments 1,KELLY,50,0
2018-07-27,July,Friday,MERM01,SHCM,Men's hair cut,BECKY,50,0
2018-07-27,July,Friday,STEL02,SHCM,Men's hair cut,BECKY,50,0
2018-07-27,July,Friday,SKUD01,SBD,Blowdry,BECKY,50,0
2018-07-27,July,Friday,WOOD02,SBD,Blowdry,JJ,52,0
2018-07-27,July,Friday,THIA01,SHCW,Women's hair cut,KELLY,55,0
2018-07-27,July,Friday,LOSC01,SHCW,Women's hair cut,KELLY,55,0
2018-07-27,July,Friday,PN01,SHCM,Men's hair cut,KELLY,55,0
2018-07-27,July,Friday,DUFD01,SHCM,Men's hair cut,JJ,60,0
2018-07-27,July,Friday,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-27,July,Friday,GRIF01,CTU,Color touch up,JOANNE,60,0
2018-07-27,July,Friday,MEYN01,CFC,Color full color,JOANNE,77.06,1
2018-07-27,July,Friday,CHMY01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,July,Friday,LYOH01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,July,Friday,MCKT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-27,July,Friday,GRIF01,SHCW,Women's hair cut,JJ,92,0
2018-07-27,July,Friday,MARR01,SHCW,Women's hair cut,JJ,102,0
2018-07-27,July,Friday,LINM01,SHCW,Women's hair cut,JJ,102,0
2018-07-27,July,Friday,KUCM02,SHCW,Women's hair cut,JJ,102,0
2018-07-27,July,Friday,INGS01,CHLHH,Highlights half head,TANYA,125,1
2018-07-27,July,Friday,LEAS01,CAL,accent lights,JOANNE,125,0
2018-07-27,July,Friday,SCHC01,CALC,Accent lights and color,JOANNE,127,1
2018-07-27,July,Friday,LINM01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-27,July,Friday,JONE01,CBAL,Balayage,KELLY,170,0
2018-07-27,July,Friday,CHUJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-07-27,July,Friday,AMAB01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-28,July,Saturday,SARK01,CON,Consultation,JOANNE,0,0
2018-07-28,July,Saturday,KELR01,SBD,Blowdry,BECKY,5,0
2018-07-28,July,Saturday,PERB01,SBD,Blowdry,JJ,32,0
2018-07-28,July,Saturday,NEML01,SBD,Blowdry,JJ,32,0
2018-07-28,July,Saturday,DD01,SBD,Blowdry,KELLY,35,0
2018-07-28,July,Saturday,HOC01,CT,Color toner,KELLY,35,0
2018-07-28,July,Saturday,BURT01,CAL,accent lights,JOANNE,45,0
2018-07-28,July,Saturday,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-07-28,July,Saturday,WAX*01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-28,July,Saturday,BOTN01,SHCM,Men's hair cut,BECKY,50,0
2018-07-28,July,Saturday,IRWE01,SHCM,Men's hair cut,BECKY,50,0
2018-07-28,July,Saturday,NELT01,SBD,Blowdry,BECKY,50,0
2018-07-28,July,Saturday,BROS01,SBD,Blowdry,BECKY,50,0
2018-07-28,July,Saturday,TOLM01,SHCW,Women's hair cut,KELLY,55,0
2018-07-28,July,Saturday,KOMK01,SHCW,Women's hair cut,KELLY,55,0
2018-07-28,July,Saturday,JOYA01,SHCW,Women's hair cut,BECKY,60,0
2018-07-28,July,Saturday,BURT01,SHCM,Men's hair cut,JJ,60,0
2018-07-28,July,Saturday,HOC01,SHCW,Women's hair cut,KELLY,65,0
2018-07-28,July,Saturday,COAJ01,SHCW,Women's hair cut,BECKY,70,0
2018-07-28,July,Saturday,IRWE01,CTU,Color touch up,JOANNE,70,0
2018-07-28,July,Saturday,KELA01,SDUD,Dry updo,JJ,82,0
2018-07-28,July,Saturday,MARM01,CFC,Color full color,JOANNE,85,0
2018-07-28,July,Saturday,NEEL01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-28,July,Saturday,GOOA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-28,July,Saturday,COAJ01,CHLHHC,Highlights half head and color,JOANNE,140,0
2018-07-28,July,Saturday,RUMJ02,CHLPL,Highlights partial,JOANNE,160,0
2018-07-29,July,Sunday,APTM01,SHCM,Men's hair cut,JJ,30,0
2018-07-29,July,Sunday,KOOM02,SHCM,Men's hair cut,JJ,40,0
2018-07-29,July,Sunday,SPIJ01,SHCM,Men's hair cut,BECKY,50,0
2018-07-29,July,Sunday,ALIA01,SHCM,Men's hair cut,BECKY,50,0
2018-07-29,July,Sunday,RIHM01,SBD,Blowdry,BECKY,45.26,1
2018-07-29,July,Sunday,SEEK01,SBD,Blowdry,BECKY,45.26,1
2018-07-29,July,Sunday,TYRA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-29,July,Sunday,WONM02,SBD,Blowdry,JJ,44.55,1
2018-07-31,July,Tuesday,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-31,July,Tuesday,BROS01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-31,July,Tuesday,HENK01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-31,July,Tuesday,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-08-04,August,Saturday,TUMM01,CTU,Color touch up,JOANNE,66.52,1
2018-08-25,August,Saturday,FLAD01,SHCM,Men's hair cut,BECKY,41.15,1
2018-08-28,August,Tuesday,FLAS01,SHCM,Men's hair cut,BECKY,41.15,1
2018-09-21,September,Friday,PAE01,SHCW,Women's hair cut,KELLY,56.05,1
